Date,sector,sie,seasonal_ref,apac_resid
2016-10-01,Amundsen_Bellingshausen,3.701074529,3.959281313137715,-0.25820678413771514
2016-10-02,Amundsen_Bellingshausen,3.71386774,3.948848828933412,-0.23498108893341207
2016-10-03,Amundsen_Bellingshausen,3.711310818,3.938029015447184,-0.22671819744718436
2016-10-04,Amundsen_Bellingshausen,3.699440003,3.9268150341578476,-0.22737503115784774
2016-10-05,Amundsen_Bellingshausen,3.686213024,3.9152183219106913,-0.22900529791069113
2016-10-06,Amundsen_Bellingshausen,3.677931363,3.903304073442402,-0.22537271044240192
2016-10-07,Amundsen_Bellingshausen,3.655853708,3.8911473183898786,-0.23529361038987862
2016-10-08,Amundsen_Bellingshausen,3.649839365,3.878823086390026,-0.22898372139002587
2016-10-09,Amundsen_Bellingshausen,3.651243143,3.866406407079751,-0.21516326407975095
2016-10-10,Amundsen_Bellingshausen,3.64616502,3.8539723100959535,-0.20780729009595333
2016-10-11,Amundsen_Bellingshausen,3.642810026,3.8415958250755375,-0.19878579907553773
2016-10-12,Amundsen_Bellingshausen,3.614389821,3.829351981655408,-0.21496216065540796
2016-10-13,Amundsen_Bellingshausen,3.599037624,3.817315809472465,-0.2182781854724647
2016-10-14,Amundsen_Bellingshausen,3.594062192,3.8055623381636154,-0.21150014616361545
2016-10-15,Amundsen_Bellingshausen,3.567915702,3.794166597365762,-0.22625089536576182
2016-10-16,Amundsen_Bellingshausen,3.603864295,3.7832036167158067,-0.17933932171580658
2016-10-17,Amundsen_Bellingshausen,3.597826773,3.7727451334116777,-0.17491836041167774
2016-10-18,Amundsen_Bellingshausen,3.608617061,3.762792954222996,-0.15417589322299596
2016-10-19,Amundsen_Bellingshausen,3.586062172,3.7532820313607296,-0.16721985936072947
2016-10-20,Amundsen_Bellingshausen,3.547241929,3.7441446401610183,-0.1969027111610182
2016-10-21,Amundsen_Bellingshausen,3.532864039,3.735313055960003,-0.20244901696000284
2016-10-22,Amundsen_Bellingshausen,3.551007052,3.7267195540938194,-0.17571250209381928
2016-10-23,Amundsen_Bellingshausen,3.59153674,3.718296409898611,-0.1267596698986111
2016-10-24,Amundsen_Bellingshausen,3.608319584,3.709975898710516,-0.10165631471051562
2016-10-25,Amundsen_Bellingshausen,3.589456224,3.7016902958656734,-0.11223407186567336
2016-10-26,Amundsen_Bellingshausen,3.591195245,3.6933718767002217,-0.10217663170022151
2016-10-27,Amundsen_Bellingshausen,3.609805527,3.684952916550303,-0.07514738955030342
2016-10-28,Amundsen_Bellingshausen,3.6273413,3.676365690752055,-0.049024390752055336
2016-10-29,Amundsen_Bellingshausen,3.605886368,3.667542474641617,-0.061656106641617026
2016-10-30,Amundsen_Bellingshausen,3.590912827,3.6584265690161497,-0.06751374201614979
2016-10-31,Amundsen_Bellingshausen,3.564059139,3.649015544386033,-0.08495640538603322
2016-11-01,Amundsen_Bellingshausen,3.526081531,3.6393236408086866,-0.11324210980868665
2016-11-02,Amundsen_Bellingshausen,3.466460481,3.62936510282275,-0.1629046218227499
2016-11-03,Amundsen_Bellingshausen,3.42684891,3.6191541749668565,-0.19230526496685663
2016-11-04,Amundsen_Bellingshausen,3.342055101,3.6087051017796434,-0.2666500007796433
2016-11-05,Amundsen_Bellingshausen,3.36001421,3.598032127799744,-0.2380179177997439
2016-11-06,Amundsen_Bellingshausen,3.363936155,3.587149497565797,-0.22321334256579695
2016-11-07,Amundsen_Bellingshausen,3.355342219,3.576071455616436,-0.22072923661643573
2016-11-08,Amundsen_Bellingshausen,3.349345793,3.5648122464902934,-0.21546645349029347
2016-11-09,Amundsen_Bellingshausen,3.348167795,3.553386114726008,-0.2052183197260078
2016-11-10,Amundsen_Bellingshausen,3.340278358,3.5418073048622154,-0.20152894686221545
2016-11-11,Amundsen_Bellingshausen,3.317733067,3.530090082258518,-0.21235701525851836
2016-11-12,Amundsen_Bellingshausen,3.282707918,3.5182498640696367,-0.23554194606963685
2016-11-13,Amundsen_Bellingshausen,3.277480758,3.5063037988386956,-0.22882304083869576
2016-11-14,Amundsen_Bellingshausen,3.253062593,3.49426917791983,-0.24120658491982994
2016-11-15,Amundsen_Bellingshausen,3.247205492,3.4821632926671824,-0.23495780066718241
2016-11-16,Amundsen_Bellingshausen,3.265229696,3.4700034344348905,-0.20477373843489044
2016-11-17,Amundsen_Bellingshausen,3.262129701,3.457806894577095,-0.19567719357709468
2016-11-18,Amundsen_Bellingshausen,3.241971066,3.445590964447933,-0.2036198984479327
2016-11-19,Amundsen_Bellingshausen,3.241899327,3.433372935401547,-0.19147360840154715
2016-11-20,Amundsen_Bellingshausen,3.224843195,3.421170098792075,-0.19632690379207496
2016-11-21,Amundsen_Bellingshausen,3.24217636,3.408999745973654,-0.16682338597365387
2016-11-22,Amundsen_Bellingshausen,3.23354001,3.3968791683004267,-0.16333915830042667
2016-11-23,Amundsen_Bellingshausen,3.197519758,3.3848256571265316,-0.18730589912653173
2016-11-24,Amundsen_Bellingshausen,3.140765751,3.372851765501988,-0.23208601450198785
2016-11-25,Amundsen_Bellingshausen,3.127308581,3.360929970694459,-0.23362138969445922
2016-11-26,Amundsen_Bellingshausen,3.107569261,3.3490125988292636,-0.24144333782926353
2016-11-27,Amundsen_Bellingshausen,3.098406479,3.337051823398511,-0.23864534439851104
2016-11-28,Amundsen_Bellingshausen,3.099019002,3.3249998178943234,-0.2259808158943235
2016-11-29,Amundsen_Bellingshausen,3.099635694,3.312808755808815,-0.21317306180881523
2016-11-30,Amundsen_Bellingshausen,3.084999266,3.3004308106341034,-0.2154315446341033
2016-12-01,Amundsen_Bellingshausen,3.073263727,3.2878181558623045,-0.21455442886230447
2016-12-02,Amundsen_Bellingshausen,3.07213967,3.274922964985536,-0.20278329498553616
2016-12-03,Amundsen_Bellingshausen,3.058225481,3.261697411495912,-0.20347193049591183
2016-12-04,Amundsen_Bellingshausen,3.039717851,3.2480936688855513,-0.20837581788555148
2016-12-05,Amundsen_Bellingshausen,3.019086623,3.2340639106465687,-0.21497728764656854
2016-12-06,Amundsen_Bellingshausen,2.999558036,3.2195602395052654,-0.22000220350526556
2016-12-07,Amundsen_Bellingshausen,2.992578665,3.20451279021424,-0.21193412521424015
2016-12-08,Amundsen_Bellingshausen,2.952799367,3.188798718839688,-0.23599935183968812
2016-12-09,Amundsen_Bellingshausen,2.917599784,3.1722873553147166,-0.25468757131471653
2016-12-10,Amundsen_Bellingshausen,2.87013463,3.1548480295724297,-0.2847133995724298
2016-12-11,Amundsen_Bellingshausen,2.833957583,3.1363500715459365,-0.30239248854593637
2016-12-12,Amundsen_Bellingshausen,2.816536818,3.1166628111683368,-0.3001259931683369
2016-12-13,Amundsen_Bellingshausen,2.798422395,3.0956555783727433,-0.2972331833727435
2016-12-14,Amundsen_Bellingshausen,2.745660943,3.0731977030922573,-0.3275367600922574
2016-12-15,Amundsen_Bellingshausen,2.71753991,3.0491585152599847,-0.33161860525998454
2016-12-16,Amundsen_Bellingshausen,2.703513388,3.0234073448090326,-0.31989395680903243
2016-12-17,Amundsen_Bellingshausen,2.671013674,2.995813521672506,-0.324799847672506
2016-12-18,Amundsen_Bellingshausen,2.578704177,2.966246375783511,-0.3875421987835108
2016-12-19,Amundsen_Bellingshausen,2.511505745,2.9345851819415953,-0.42307943694159533
2016-12-20,Amundsen_Bellingshausen,2.460910028,2.9008664624538683,-0.43995643445386845
2016-12-21,Amundsen_Bellingshausen,2.424122052,2.8652522578898525,-0.4411302058898525
2016-12-22,Amundsen_Bellingshausen,2.350794589,2.827908106626755,-0.4771135176267549
2016-12-23,Amundsen_Bellingshausen,2.246274684,2.7889995470417945,-0.5427248630417947
2016-12-24,Amundsen_Bellingshausen,2.161781398,2.7486921175121823,-0.5869107195121823
2016-12-25,Amundsen_Bellingshausen,2.088734912,2.707151356415131,-0.6184164444151308
2016-12-26,Amundsen_Bellingshausen,2.041521314,2.6645428021278508,-0.6230214881278506
2016-12-27,Amundsen_Bellingshausen,1.999060949,2.62103199302756,-0.6219710440275601
2016-12-28,Amundsen_Bellingshausen,1.939211749,2.576784467491471,-0.6375727184914708
2016-12-29,Amundsen_Bellingshausen,1.923637331,2.5319657638967894,-0.6083284328967895
2016-12-30,Amundsen_Bellingshausen,1.881481946,2.4867414206207363,-0.6052594746207363
2016-12-31,Amundsen_Bellingshausen,1.840968167,2.441276976040524,-0.6003088090405242
2017-01-01,Amundsen_Bellingshausen,1.811030986,2.441276976040524,-0.6302459900405242
2017-01-02,Amundsen_Bellingshausen,1.810750538,2.395731210527329,-0.584980672527329
2017-01-03,Amundsen_Bellingshausen,1.798155158,2.3502358724281884,-0.5520807144281885
2017-01-04,Amundsen_Bellingshausen,1.781465285,2.304915952084096,-0.5234506670840959
2017-01-05,Amundsen_Bellingshausen,1.760430388,2.2598964398360613,-0.4994660518360612
2017-01-06,Amundsen_Bellingshausen,1.715387547,2.2153023260250793,-0.4999147790250793
2017-01-07,Amundsen_Bellingshausen,1.684932378,2.1712586009921546,-0.48632622299215456
2017-01-08,Amundsen_Bellingshausen,1.671903472,2.1278902550782863,-0.45598678307828644
2017-01-09,Amundsen_Bellingshausen,1.636358112,2.0853222786244747,-0.4489641666244748
2017-01-10,Amundsen_Bellingshausen,1.574170803,2.0436796619717192,-0.46950885897171935
2017-01-11,Amundsen_Bellingshausen,1.468659328,2.0030873954610224,-0.5344280674610224
2017-01-12,Amundsen_Bellingshausen,1.410989603,1.9636704694333844,-0.5526808664333844
2017-01-13,Amundsen_Bellingshausen,1.396991592,1.9255538742298037,-0.5285622822298037
2017-01-14,Amundsen_Bellingshausen,1.366175013,1.8888606443769016,-0.5226856313769015
2017-01-15,Amundsen_Bellingshausen,1.356794805,1.8536436303190444,-0.4968488253190444
2017-01-16,Amundsen_Bellingshausen,1.345373059,1.819867756872952,-0.47449469787295206
2017-01-17,Amundsen_Bellingshausen,1.314960402,1.7874923881400226,-0.47253198614002256
2017-01-18,Amundsen_Bellingshausen,1.292194069,1.7564768882216575,-0.4642828192216575
2017-01-19,Amundsen_Bellingshausen,1.287968056,1.7267806212192556,-0.4388125652192556
2017-01-20,Amundsen_Bellingshausen,1.264282948,1.6983629512342189,-0.4340800032342189
2017-01-21,Amundsen_Bellingshausen,1.252578676,1.6711832423679454,-0.4186045663679454
2017-01-22,Amundsen_Bellingshausen,1.254270308,1.645200858721836,-0.39093055072183613
2017-01-23,Amundsen_Bellingshausen,1.24864001,1.620375164397292,-0.371735154397292
2017-01-24,Amundsen_Bellingshausen,1.241732641,1.5966655234957108,-0.35493288249571076
2017-01-25,Amundsen_Bellingshausen,1.219152572,1.5740313001184951,-0.3548787281184951
2017-01-26,Amundsen_Bellingshausen,1.196045475,1.5524318583670433,-0.3563863833670433
2017-01-27,Amundsen_Bellingshausen,1.16845566,1.5318287664676447,-0.36337310646764465
2017-01-28,Amundsen_Bellingshausen,1.149804689,1.5121985133794515,-0.36239382437945156
2017-01-29,Amundsen_Bellingshausen,1.147792288,1.4935237750452768,-0.3457314870452768
2017-01-30,Amundsen_Bellingshausen,1.153975915,1.4757872473381772,-0.32181133233817727
2017-01-31,Amundsen_Bellingshausen,1.140831174,1.4589716261312038,-0.3181404521312039
2017-02-01,Amundsen_Bellingshausen,1.116987203,1.4430596072974105,-0.32607240429741036
2017-02-02,Amundsen_Bellingshausen,1.110739861,1.428033886709851,-0.3172940257098509
2017-02-03,Amundsen_Bellingshausen,1.114018828,1.4138771602415774,-0.2998583322415773
2017-02-04,Amundsen_Bellingshausen,1.109064269,1.400572123765642,-0.291507854765642
2017-02-05,Amundsen_Bellingshausen,1.105904349,1.388101473155101,-0.2821971241551009
2017-02-06,Amundsen_Bellingshausen,1.111111704,1.376447904283005,-0.26533620028300486
2017-02-07,Amundsen_Bellingshausen,1.118793223,1.3655941130224072,-0.24680089002240724
2017-02-08,Amundsen_Bellingshausen,1.123094147,1.3555228808207964,-0.23242873382079643
2017-02-09,Amundsen_Bellingshausen,1.135466175,1.3462282869467075,-0.21076211194670758
2017-02-10,Amundsen_Bellingshausen,1.137896235,1.3377268793213208,-0.19983064432132092
2017-02-11,Amundsen_Bellingshausen,1.116951318,1.3300378624155562,-0.2130865444155563
2017-02-12,Amundsen_Bellingshausen,1.113398139,1.3231804407003358,-0.20978230170033574
2017-02-13,Amundsen_Bellingshausen,1.115968482,1.317173818646581,-0.2012053366465809
2017-02-14,Amundsen_Bellingshausen,1.12445618,1.312037200725211,-0.1875810207252111
2017-02-15,Amundsen_Bellingshausen,1.147935211,1.3077897914071488,-0.15985458040714873
2017-02-16,Amundsen_Bellingshausen,1.15746975,1.304450795163316,-0.146981045163316
2017-02-17,Amundsen_Bellingshausen,1.150071126,1.3020394164646312,-0.15196829046463112
2017-02-18,Amundsen_Bellingshausen,1.159314322,1.300574859782017,-0.14126053778201708
2017-02-19,Amundsen_Bellingshausen,1.164413301,1.3000763295863957,-0.13566302858639578
2017-02-20,Amundsen_Bellingshausen,1.189148703,1.3005630303486864,-0.11141432734868628
2017-02-21,Amundsen_Bellingshausen,1.210300458,1.3020508436035048,-0.09175038560350468
2017-02-22,Amundsen_Bellingshausen,1.228476014,1.3045153648245782,-0.07603935082457824
2017-02-23,Amundsen_Bellingshausen,1.227733094,1.3079053894399189,-0.08017229543991888
2017-02-24,Amundsen_Bellingshausen,1.233888151,1.312169228413862,-0.07828107741386203
2017-02-25,Amundsen_Bellingshausen,1.230341781,1.31725519271075,-0.08691341171075018
2017-02-26,Amundsen_Bellingshausen,1.218346351,1.3231115932949213,-0.10476524229492123
2017-02-27,Amundsen_Bellingshausen,1.220577661,1.3296867411307156,-0.10910908013071552
2017-02-28,Amundsen_Bellingshausen,1.229062881,1.3369289471824708,-0.10786606618247085
2017-03-01,Amundsen_Bellingshausen,1.253716881,1.3447865224145277,-0.09106964141452778
2017-03-02,Amundsen_Bellingshausen,1.275891536,1.3532077777912253,-0.0773162417912252
2017-03-03,Amundsen_Bellingshausen,1.279272933,1.3621410242769032,-0.08286809127690331
2017-03-04,Amundsen_Bellingshausen,1.266932535,1.3715345728358999,-0.10460203783589983
2017-03-05,Amundsen_Bellingshausen,1.294128668,1.3813367377596322,-0.08720806975963225
2017-03-06,Amundsen_Bellingshausen,1.309380444,1.3915082096496993,-0.08212776564969926
2017-03-07,Amundsen_Bellingshausen,1.345572763,1.402049971672498,-0.056477208672497836
2017-03-08,Amundsen_Bellingshausen,1.365554632,1.4129711928512503,-0.047416560851250233
2017-03-09,Amundsen_Bellingshausen,1.373249763,1.4242810422091805,-0.05103127920918049
2017-03-10,Amundsen_Bellingshausen,1.396978096,1.4359886887695112,-0.03901059276951124
2017-03-11,Amundsen_Bellingshausen,1.415111525,1.448103301555466,-0.032991776555466146
2017-03-12,Amundsen_Bellingshausen,1.423611675,1.4606340495902683,-0.03702237459026825
2017-03-13,Amundsen_Bellingshausen,1.447406289,1.4735901018971433,-0.026183812897143444
2017-03-14,Amundsen_Bellingshausen,1.461444878,1.4869806274993111,-0.025535749499311144
2017-03-15,Amundsen_Bellingshausen,1.490259638,1.5008147954199966,-0.010555157419996686
2017-03-16,Amundsen_Bellingshausen,1.520221997,1.515101774682425,0.0051202223175750294
2017-03-17,Amundsen_Bellingshausen,1.54181917,1.5298507343098167,0.011968435690183243
2017-03-18,Amundsen_Bellingshausen,1.53424004,1.5450703525434382,-0.010830312543438136
2017-03-19,Amundsen_Bellingshausen,1.514053198,1.5607570504166797,-0.046703852416679625
2017-03-20,Amundsen_Bellingshausen,1.504659177,1.5768944278208303,-0.07223525082083038
2017-03-21,Amundsen_Bellingshausen,1.527992355,1.5934654810068332,-0.06547312600683308
2017-03-22,Amundsen_Bellingshausen,1.534070275,1.6104532062256325,-0.07638293122563256
2017-03-23,Amundsen_Bellingshausen,1.536598952,1.627840599728172,-0.09124164772817189
2017-03-24,Amundsen_Bellingshausen,1.543809691,1.6456106577653926,-0.10180096676539252
2017-03-25,Amundsen_Bellingshausen,1.544845572,1.6637463765882403,-0.11890080458824026
2017-03-26,Amundsen_Bellingshausen,1.551938775,1.6822307524476579,-0.13029197744765786
2017-03-27,Amundsen_Bellingshausen,1.568880697,1.701046781594587,-0.13216608459458712
2017-03-28,Amundsen_Bellingshausen,1.570186373,1.720177460279973,-0.149991087279973
2017-03-29,Amundsen_Bellingshausen,1.595506403,1.7396057847547592,-0.14409938175475934
2017-03-30,Amundsen_Bellingshausen,1.602658954,1.7593147512698881,-0.1566557972698881
2017-03-31,Amundsen_Bellingshausen,1.628485901,1.7792903157033477,-0.15080441470334782
2017-04-01,Amundsen_Bellingshausen,1.642031876,1.7995346113528907,-0.15750273535289083
2017-04-02,Amundsen_Bellingshausen,1.655598879,1.8200552711418503,-0.16445639214185026
2017-04-03,Amundsen_Bellingshausen,1.685079898,1.8408599325401018,-0.15578003454010192
2017-04-04,Amundsen_Bellingshausen,1.70790113,1.861956233017518,-0.1540551030175179
2017-04-05,Amundsen_Bellingshausen,1.770568165,1.883351810043973,-0.11278364504397298
2017-04-06,Amundsen_Bellingshausen,1.811919551,1.9050543010893353,-0.09313475008933536
2017-04-07,Amundsen_Bellingshausen,1.838730594,1.927071343623482,-0.08834074962348204
2017-04-08,Amundsen_Bellingshausen,1.865497528,1.9494105751162825,-0.08391304711628256
2017-04-09,Amundsen_Bellingshausen,1.881417156,1.9720796330376116,-0.09066247703761166
2017-04-10,Amundsen_Bellingshausen,1.910866407,1.9950861548573424,-0.08421974785734232
2017-04-11,Amundsen_Bellingshausen,1.938119898,2.018437778045347,-0.08031788004534679
2017-04-12,Amundsen_Bellingshausen,1.952893406,2.04214209096473,-0.08924868496473004
2017-04-13,Amundsen_Bellingshausen,1.984579395,2.0662031821279028,-0.08162378712790286
2017-04-14,Amundsen_Bellingshausen,2.029719927,2.090619370574788,-0.06089944357478805
2017-04-15,Amundsen_Bellingshausen,2.099807212,2.1153884364507474,-0.015581224450747388
2017-04-16,Amundsen_Bellingshausen,2.146803388,2.1405081599011533,0.006295228098846639
2017-04-17,Amundsen_Bellingshausen,2.179623343,2.165976321071368,0.013647021928631986
2017-04-18,Amundsen_Bellingshausen,2.185856368,2.1917907001067567,-0.005934332106756646
2017-04-19,Amundsen_Bellingshausen,2.212551492,2.2179490771526886,-0.005397585152688844
2017-04-20,Amundsen_Bellingshausen,2.255913967,2.244449232354529,0.011464734645471264
2017-04-21,Amundsen_Bellingshausen,2.31055401,2.2712889458576444,0.039265064142355754
2017-04-22,Amundsen_Bellingshausen,2.381845237,2.2984659978073996,0.08337923919260026
2017-04-23,Amundsen_Bellingshausen,2.452857563,2.325978168349161,0.12687939465083886
2017-04-24,Amundsen_Bellingshausen,2.504839376,2.3538232376282964,0.1510161383717037
2017-04-25,Amundsen_Bellingshausen,2.539117258,2.381994644622234,0.15712261337776612
2017-04-26,Amundsen_Bellingshausen,2.596191277,2.41044459822882,0.18574667877118012
2017-04-27,Amundsen_Bellingshausen,2.685666241,2.4391025233627945,0.2465637176372053
2017-04-28,Amundsen_Bellingshausen,2.718771247,2.4678976049347914,0.25087364206520846
2017-04-29,Amundsen_Bellingshausen,2.713755623,2.4967590278554486,0.21699659514455139
2017-04-30,Amundsen_Bellingshausen,2.752487687,2.5256159770354056,0.22687170996459427
2017-05-01,Amundsen_Bellingshausen,2.82079157,2.5543976373852995,0.26639393261470046
2017-05-02,Amundsen_Bellingshausen,2.869475253,2.583033193815767,0.28644205918423316
2017-05-03,Amundsen_Bellingshausen,2.893206093,2.6114518312374444,0.28175426176255547
2017-05-04,Amundsen_Bellingshausen,2.925288739,2.639582734560967,0.28570600443903293
2017-05-05,Amundsen_Bellingshausen,2.953450686,2.6673550886969766,0.2860955973030235
2017-05-06,Amundsen_Bellingshausen,2.969952836,2.6946980785561063,0.2752547574438937
2017-05-07,Amundsen_Bellingshausen,2.984213825,2.721540928032123,0.26267289696787666
2017-05-08,Amundsen_Bellingshausen,3.012257233,2.7478345947208993,0.26442263827910084
2017-05-09,Amundsen_Bellingshausen,3.001189435,2.7735878798686393,0.22760155513136082
2017-05-10,Amundsen_Bellingshausen,3.008824722,2.7988191020864,0.21000561991359978
2017-05-11,Amundsen_Bellingshausen,3.074437907,2.8235465799852433,0.2508913270147568
2017-05-12,Amundsen_Bellingshausen,3.12197634,2.8477886321762265,0.27418770782377333
2017-05-13,Amundsen_Bellingshausen,3.156966764,2.871563577270408,0.28540318672959186
2017-05-14,Amundsen_Bellingshausen,3.179620421,2.8948897338788515,0.2847306871211486
2017-05-15,Amundsen_Bellingshausen,3.179090695,2.917785420612614,0.26130527438738627
2017-05-16,Amundsen_Bellingshausen,3.159845734,2.940268956082754,0.21957677791724617
2017-05-17,Amundsen_Bellingshausen,3.127704973,2.962358658900333,0.16534631409966716
2017-05-18,Amundsen_Bellingshausen,3.10961078,2.9840728476764093,0.12553793232359078
2017-05-19,Amundsen_Bellingshausen,3.0850246120000002,3.005429841022043,0.0795947709779572
2017-05-20,Amundsen_Bellingshausen,3.070470396,3.026447895938955,0.04402250006104502
2017-05-21,Amundsen_Bellingshausen,3.051244101,3.0471441452239203,0.004099955776079689
2017-05-22,Amundsen_Bellingshausen,3.041310725,3.067534739474074,-0.026224014474073964
2017-05-23,Amundsen_Bellingshausen,3.051368127,3.087635796240727,-0.036267669240726885
2017-05-24,Amundsen_Bellingshausen,3.096123037,3.107463433075181,-0.011340396075181225
2017-05-25,Amundsen_Bellingshausen,3.15339096,3.1270337675287467,0.02635719247125312
2017-05-26,Amundsen_Bellingshausen,3.218205741,3.146362917152731,0.07184282384726881
2017-05-27,Amundsen_Bellingshausen,3.29120307,3.165466999498441,0.1257360705015591
2017-05-28,Amundsen_Bellingshausen,3.332316378,3.1843621321171827,0.14795424588281714
2017-05-29,Amundsen_Bellingshausen,3.350708232,3.2030644325602635,0.1476437994397366
2017-05-30,Amundsen_Bellingshausen,3.349826498,3.2215900183789925,0.1282364796210076
2017-05-31,Amundsen_Bellingshausen,3.341092142,3.239955007124676,0.10113713487532383
2017-06-01,Amundsen_Bellingshausen,3.34041358,3.2581755163486217,0.0822380636513782
2017-06-02,Amundsen_Bellingshausen,3.369361885,3.276259495332741,0.09310238966725892
2017-06-03,Amundsen_Bellingshausen,3.399870725,3.2941786567101192,0.10569206828988076
2017-06-04,Amundsen_Bellingshausen,3.397249473,3.311894667988087,0.08535480501191284
2017-06-05,Amundsen_Bellingshausen,3.371258852,3.329369196301874,0.04188965569812586
2017-06-06,Amundsen_Bellingshausen,3.338652628,3.3465639087867154,-0.007911280786715214
2017-06-07,Amundsen_Bellingshausen,3.3096844499999998,3.363440472577843,-0.053756022577843066
2017-06-08,Amundsen_Bellingshausen,3.316903818,3.3799605548104874,-0.06305673681048729
2017-06-09,Amundsen_Bellingshausen,3.310549529,3.3960858226198836,-0.08553629361988335
2017-06-10,Amundsen_Bellingshausen,3.309431757,3.411777943141261,-0.1023461861412609
2017-06-11,Amundsen_Bellingshausen,3.318925596,3.426998583509856,-0.10807298750985606
2017-06-12,Amundsen_Bellingshausen,3.364154123,3.4417094108609008,-0.07755528786090071
2017-06-13,Amundsen_Bellingshausen,3.422875556,3.4558720923296242,-0.03299653632962407
2017-06-14,Amundsen_Bellingshausen,3.466318363,3.4694493187767597,-0.003130955776759592
2017-06-15,Amundsen_Bellingshausen,3.543285343,3.4824489111285977,0.06083643187140231
2017-06-16,Amundsen_Bellingshausen,3.577667111,3.4949406022452285,0.08272650875477128
2017-06-17,Amundsen_Bellingshausen,3.589639809,3.506998610611914,0.0826411983880857
2017-06-18,Amundsen_Bellingshausen,3.574002826,3.518697154713915,0.0553056712860851
2017-06-19,Amundsen_Bellingshausen,3.548244483,3.5301104530364884,0.018134029963511544
2017-06-20,Amundsen_Bellingshausen,3.543176494,3.5413127240648956,0.001863769935104287
2017-06-21,Amundsen_Bellingshausen,3.528482125,3.5523781862843937,-0.0238960612843937
2017-06-22,Amundsen_Bellingshausen,3.557055302,3.5633810581802443,-0.006325756180244113
2017-06-23,Amundsen_Bellingshausen,3.578882705,3.574395558237705,0.004487146762294891
2017-06-24,Amundsen_Bellingshausen,3.604299572,3.5854959049420376,0.018803667057962326
2017-06-25,Amundsen_Bellingshausen,3.641542384,3.596756316778499,0.044786067221501025
2017-06-26,Amundsen_Bellingshausen,3.644730524,3.6082510122323512,0.03647951176764863
2017-06-27,Amundsen_Bellingshausen,3.610190812,3.6200450993506057,-0.009854287350605784
2017-06-28,Amundsen_Bellingshausen,3.599863535,3.6321348431053613,-0.032271308105361385
2017-06-29,Amundsen_Bellingshausen,3.60187666,3.6444850513616895,-0.0426083913616897
2017-06-30,Amundsen_Bellingshausen,3.591791179,3.6570603702476148,-0.06526919124761488
2017-07-01,Amundsen_Bellingshausen,3.600139158,3.669825445891159,-0.06968628789115883
2017-07-02,Amundsen_Bellingshausen,3.604598971,3.682744924420348,-0.07814595342034769
2017-07-03,Amundsen_Bellingshausen,3.616706387,3.6957834519632042,-0.07907706496320444
2017-07-04,Amundsen_Bellingshausen,3.647570407,3.70890567464775,-0.06133526764774988
2017-07-05,Amundsen_Bellingshausen,3.655450469,3.7220762386020128,-0.06662576960201294
2017-07-06,Amundsen_Bellingshausen,3.648981543,3.735259789954013,-0.08627824695401287
2017-07-07,Amundsen_Bellingshausen,3.605615035,3.7484209748317734,-0.14280593983177337
2017-07-08,Amundsen_Bellingshausen,3.554257896,3.76152443936332,-0.20726654336331984
2017-07-09,Amundsen_Bellingshausen,3.505673955,3.774534865990089,-0.26886091099008924
2017-07-10,Amundsen_Bellingshausen,3.473992153,3.787423999944517,-0.31343184694451676
2017-07-11,Amundsen_Bellingshausen,3.471102151,3.8001790431966596,-0.32907689219665937
2017-07-12,Amundsen_Bellingshausen,3.451250098,3.8127892432041386,-0.36153914520413855
2017-07-13,Amundsen_Bellingshausen,3.459395303,3.8252438474245767,-0.3658485444245767
2017-07-14,Amundsen_Bellingshausen,3.440394708,3.837532103315592,-0.3971373953155921
2017-07-15,Amundsen_Bellingshausen,3.424878421,3.8496432583348055,-0.42476483733480563
2017-07-16,Amundsen_Bellingshausen,3.478011739,3.861566559939842,-0.38355482093984206
2017-07-17,Amundsen_Bellingshausen,3.58357431,3.8732912555883203,-0.2897169455883204
2017-07-18,Amundsen_Bellingshausen,3.649438434,3.8848065927378577,-0.23536815873785777
2017-07-19,Amundsen_Bellingshausen,3.675053876,3.896101818846082,-0.22104794284608165
2017-07-20,Amundsen_Bellingshausen,3.723909981,3.9071661813706133,-0.18325620037061352
2017-07-21,Amundsen_Bellingshausen,3.785256516,3.917988927769069,-0.13273241176906891
2017-07-22,Amundsen_Bellingshausen,3.833051197,3.9285590255449954,-0.09550782854499529
2017-07-23,Amundsen_Bellingshausen,3.850925201,3.9388615781924465,-0.08793637719244662
2017-07-24,Amundsen_Bellingshausen,3.822853369,3.94887887257561,-0.12602550357560993
2017-07-25,Amundsen_Bellingshausen,3.791714415,3.9585931316665492,-0.1668787166665493
2017-07-26,Amundsen_Bellingshausen,3.776524246,3.967986578437326,-0.1914623324373257
2017-07-27,Amundsen_Bellingshausen,3.752269972,3.9770414358599977,-0.22477146385999758
2017-07-28,Amundsen_Bellingshausen,3.732526603,3.9857399269066365,-0.2532133239066363
2017-07-29,Amundsen_Bellingshausen,3.74254989,3.994064274549297,-0.2515143845492971
2017-07-30,Amundsen_Bellingshausen,3.749239455,4.001996701760049,-0.2527572467600492
2017-07-31,Amundsen_Bellingshausen,3.744018466,4.009519431510949,-0.2655009655109488
2017-08-01,Amundsen_Bellingshausen,3.749508804,4.016614686774059,-0.26710588277405867
2017-08-02,Amundsen_Bellingshausen,3.743893976,4.023264690521446,-0.2793707145214466
2017-08-03,Amundsen_Bellingshausen,3.730808022,4.029451666252662,-0.29864364425266166
